country,indicator,year_week,value,,,,
Spain,Daily ICU occupancy,2020-W44,2404,,,,
Spain,Daily ICU occupancy,2020-W44,2482,,,,
Spain,Daily ICU occupancy,2020-W45,2650,,,,
Spain,Daily ICU occupancy,2020-W45,2754,,,,
Spain,Daily ICU occupancy,2020-W45,2786,,,,
Spain,Daily ICU occupancy,2020-W45,2802,,,,
Spain,Daily ICU occupancy,2020-W45,2863,,,,
Spain,Daily ICU occupancy,2020-W46,3007,,,,
Spain,Daily ICU occupancy,2020-W46,3064,,,,
Spain,Daily ICU occupancy,2020-W46,3093,,,,
Spain,Daily ICU occupancy,2020-W46,3123,,,,
Spain,Daily ICU occupancy,2020-W46,3125,,,,
Spain,Daily ICU occupancy,2020-W47,3156,,,,
Spain,Daily ICU occupancy,2020-W47,3127,,,,
Spain,Daily ICU occupancy,2020-W47,3120,,,,
Spain,Daily ICU occupancy,2020-W47,3125,,,,
Spain,Daily ICU occupancy,2020-W47,3054,,,,
Spain,Daily ICU occupancy,2020-W48,2922,,,,
Spain,Daily ICU occupancy,2020-W48,2853,,,,
Spain,Daily ICU occupancy,2020-W48,2838,,,,
Spain,Daily ICU occupancy,2020-W48,2815,,,,
Spain,Daily ICU occupancy,2020-W48,2777,,,,
Spain,Daily ICU occupancy,2020-W49,2629,,,,
Spain,Daily ICU occupancy,2020-W49,2578,,,,
Spain,Daily ICU occupancy,2020-W49,2485,,,,
Spain,Daily ICU occupancy,2020-W49,2440,,,,
Spain,Daily ICU occupancy,2020-W49,2371,,,,
Spain,Daily ICU occupancy,2020-W50,2179,,,,
Spain,Daily ICU occupancy,2020-W50,2158,,,,
Spain,Daily ICU occupancy,2020-W50,2100,,,,
Spain,Daily ICU occupancy,2020-W51,2068,,,,
Spain,Daily ICU occupancy,2020-W51,2027,,,,
Spain,Daily ICU occupancy,2020-W51,1964,,,,
Spain,Daily ICU occupancy,2020-W51,1955,,,,
Spain,Daily ICU occupancy,2020-W51,1920,,,,
Spain,Daily ICU occupancy,2020-W52,1944,,,,
Spain,Daily ICU occupancy,2020-W52,1906,,,,
Spain,Daily ICU occupancy,2020-W52,1932,,,,
Spain,Daily ICU occupancy,2020-W52,1907,,,,
Spain,Daily ICU occupancy,2020-W53,2022,,,,
Spain,Daily ICU occupancy,2020-W53,2005,,,,
Spain,Daily ICU occupancy,2020-W53,2035,,,,
Spain,Daily ICU occupancy,2020-W53,2018,,,,
Spain,Daily ICU occupancy,2021-W01,2192,,,,
Spain,Daily ICU occupancy,2021-W01,2220,,,,
Spain,Daily ICU occupancy,2021-W01,2307,,,,
Spain,Daily ICU occupancy,2021-W01,2318,,,,
Spain,Daily ICU occupancy,2021-W02,2511,,,,
Spain,Daily ICU occupancy,2021-W02,2651,,,,
Spain,Daily ICU occupancy,2021-W02,2744,,,,
Spain,Daily ICU occupancy,2021-W02,2849,,,,
Spain,Daily ICU occupancy,2021-W02,2953,,,,
Spain,Daily ICU occupancy,2021-W03,3287,,,,
Spain,Daily ICU occupancy,2021-W03,3416,,,,
Spain,Daily ICU occupancy,2021-W03,3583,,,,
Spain,Daily ICU occupancy,2021-W03,3734,,,,
Spain,Daily ICU occupancy,2021-W03,3908,,,,
Spain,Daily ICU occupancy,2021-W04,4284,,,,
Spain,Daily ICU occupancy,2021-W04,4433,,,,
Spain,Daily ICU occupancy,2021-W04,4515,,,,
Spain,Daily ICU occupancy,2021-W04,4608,,,,
Spain,Daily ICU occupancy,2021-W04,4723,,,,
Spain,Daily ICU occupancy,2021-W05,4894,,,,
Spain,Daily ICU occupancy,2021-W05,4853,,,,
Spain,Daily ICU occupancy,2021-W05,4836,,,,
Spain,Daily ICU occupancy,2021-W05,4823,,,,
Spain,Daily ICU occupancy,2021-W05,4795,,,,
Spain,Daily ICU occupancy,2021-W06,4732,,,,
Spain,Daily ICU occupancy,2021-W06,4594,,,,
Spain,Daily ICU occupancy,2021-W06,4548,,,,
Spain,Daily ICU occupancy,2021-W06,4432,,,,
Spain,Daily ICU occupancy,2021-W06,4350,,,,
Spain,Daily ICU occupancy,2021-W07,4128,,,,
Spain,Daily ICU occupancy,2021-W07,4053,,,,
Spain,Daily ICU occupancy,2021-W07,3909,,,,
Spain,Daily ICU occupancy,2021-W07,3822,,,,
Spain,Daily ICU occupancy,2021-W07,3739,,,,
Spain,Daily ICU occupancy,2021-W08,3533,,,,
Spain,Daily ICU occupancy,2021-W08,3241,,,,
Spain,Daily ICU occupancy,2021-W08,3123,,,,
Spain,Daily ICU occupancy,2021-W08,3021,,,,
Spain,Daily ICU occupancy,2021-W09,2923,,,,
Spain,Daily ICU occupancy,2021-W09,2796,,,,
Spain,Daily ICU occupancy,2021-W09,2709,,,,
Spain,Daily ICU occupancy,2021-W09,2615,,,,
Spain,Daily ICU occupancy,2021-W09,2571,,,,
Spain,Daily ICU occupancy,2021-W10,2471,,,,
Spain,Daily ICU occupancy,2021-W10,2358,,,,
Spain,Daily ICU occupancy,2021-W10,2320,,,,
Spain,Daily ICU occupancy,2021-W10,2264,,,,
Spain,Daily ICU occupancy,2021-W10,2186,,,,
Spain,Daily ICU occupancy,2021-W11,2112,,,,
Spain,Daily ICU occupancy,2021-W11,2037,,,,
Spain,Daily ICU occupancy,2021-W11,1997,,,,
Spain,Daily ICU occupancy,2021-W11,1950,,,,
Spain,Daily ICU occupancy,2021-W12,1935,,,,
Spain,Daily ICU occupancy,2021-W12,1880,,,,
Spain,Daily ICU occupancy,2021-W12,1855,,,,
Spain,Daily ICU occupancy,2021-W12,1853,,,,
Spain,Daily ICU occupancy,2021-W12,1830,,,,
Spain,Daily ICU occupancy,2021-W13,1861,,,,
Spain,Daily ICU occupancy,2021-W13,1844,,,,
Spain,Daily ICU occupancy,2021-W13,1831,,,,
Spain,Daily ICU occupancy,2021-W13,1843,,,,
Spain,Daily ICU occupancy,2021-W13,1892,,,,
Spain,Daily ICU occupancy,2021-W14,1925,,,,
Spain,Daily ICU occupancy,2021-W14,1990,,,,
Spain,Daily ICU occupancy,2021-W14,2009,,,,
Spain,Daily ICU occupancy,2021-W14,2024,,,,
Spain,Daily ICU occupancy,2021-W14,2050,,,,
Spain,Daily ICU occupancy,2021-W15,2163,,,,
Spain,Daily ICU occupancy,2021-W15,2152,,,,
Spain,Daily ICU occupancy,2021-W15,2153,,,,
Spain,Daily ICU occupancy,2021-W15,2143,,,,
Spain,Daily ICU occupancy,2021-W15,2180,,,,
Spain,Daily ICU occupancy,2021-W16,2276,,,,
Spain,Daily ICU occupancy,2021-W16,2289,,,,
Spain,Daily ICU occupancy,2021-W16,2288,,,,
Spain,Daily ICU occupancy,2021-W16,2283,,,,
Spain,Daily ICU occupancy,2021-W16,2280,,,,
Spain,Daily ICU occupancy,2021-W17,2335,,,,
Spain,Daily ICU occupancy,2021-W17,2312,,,,
Spain,Daily ICU occupancy,2021-W17,2299,,,,
Spain,Daily ICU occupancy,2021-W17,2304,,,,
Spain,Daily ICU occupancy,2021-W17,2292,,,,
Spain,Daily ICU occupancy,2021-W18,2310,,,,
Spain,Daily ICU occupancy,2021-W18,2289,,,,
Spain,Daily ICU occupancy,2021-W18,2225,,,,
Spain,Daily ICU occupancy,2021-W18,2210,,,,
Spain,Daily ICU occupancy,2021-W18,2185,,,,
Spain,Daily ICU occupancy,2021-W19,2143,,,,
Spain,Daily ICU occupancy,2021-W19,2048,,,,
Spain,Daily ICU occupancy,2021-W19,2011,,,,
Spain,Daily ICU occupancy,2021-W19,1951,,,,
Spain,Daily ICU occupancy,2021-W19,1917,,,,
Spain,Daily ICU occupancy,2021-W20,1866,,,,
Spain,Daily ICU occupancy,2021-W20,1803,,,,
Spain,Daily ICU occupancy,2021-W20,1770,,,,
Spain,Daily ICU occupancy,2021-W20,1727,,,,
Spain,Daily ICU occupancy,2021-W20,1687,,,,
Spain,Daily ICU occupancy,2021-W21,1671,,,,
Spain,Daily ICU occupancy,2021-W21,1597,,,,
Spain,Daily ICU occupancy,2021-W21,1534,,,,
Spain,Daily ICU occupancy,2021-W21,1512,,,,
Spain,Daily ICU occupancy,2021-W21,1471,,,,
Spain,Daily ICU occupancy,2021-W22,1398,,,,
Spain,Daily ICU occupancy,2021-W22,1333,,,,
Spain,Daily ICU occupancy,2021-W22,1285,,,,
Spain,Daily ICU occupancy,2021-W22,1257,,,,
Spain,Daily ICU occupancy,2021-W22,1214,,,,
Spain,Daily ICU occupancy,2021-W23,1179,,,,
Spain,Daily ICU occupancy,2021-W23,1142,,,,
Spain,Daily ICU occupancy,2021-W23,1094,,,,
Spain,Daily ICU occupancy,2021-W23,1051,,,,
Spain,Daily ICU occupancy,2021-W23,1014,,,,
Spain,Daily ICU occupancy,2021-W24,969,,,,
Spain,Daily ICU occupancy,2021-W24,954,,,,
Spain,Daily ICU occupancy,2021-W24,906,,,,
Spain,Daily ICU occupancy,2021-W24,889,,,,
Spain,Daily ICU occupancy,2021-W24,846,,,,
Spain,Daily ICU occupancy,2021-W25,823,,,,
Spain,Daily ICU occupancy,2021-W25,780,,,,
Spain,Daily ICU occupancy,2021-W25,720,,,,
Spain,Daily ICU occupancy,2021-W25,707,,,,
Spain,Daily ICU occupancy,2021-W25,690,,,,
Spain,Daily ICU occupancy,2021-W26,692,,,,
Spain,Daily ICU occupancy,2021-W26,620,,,,
Spain,Daily ICU occupancy,2021-W26,601,,,,
Spain,Daily ICU occupancy,2021-W26,584,,,,
Spain,Daily ICU occupancy,2021-W26,586,,,,
Spain,Daily ICU occupancy,2021-W27,616,,,,
Spain,Daily ICU occupancy,2021-W27,616,,,,
Spain,Daily ICU occupancy,2021-W27,598,,,,
Spain,Daily ICU occupancy,2021-W27,605,,,,
Spain,Daily ICU occupancy,2021-W27,627,,,,
Spain,Daily ICU occupancy,2021-W28,719,,,,
Spain,Daily ICU occupancy,2021-W28,749,,,,
Spain,Daily ICU occupancy,2021-W28,798,,,,
Spain,Daily ICU occupancy,2021-W28,838,,,,
Spain,Daily ICU occupancy,2021-W28,872,,,,
Spain,Daily ICU occupancy,2021-W29,1039,,,,
Spain,Daily ICU occupancy,2021-W29,1116,,,,
Spain,Daily ICU occupancy,2021-W29,1180,,,,
Spain,Daily ICU occupancy,2021-W29,1240,,,,
Spain,Daily ICU occupancy,2021-W29,1292,,,,
Spain,Daily ICU occupancy,2021-W30,1490,,,,
Spain,Daily ICU occupancy,2021-W30,1534,,,,
Spain,Daily ICU occupancy,2021-W30,1593,,,,
Spain,Daily ICU occupancy,2021-W30,1644,,,,
Spain,Daily ICU occupancy,2021-W30,1698,,,,
Spain,Daily ICU occupancy,2021-W31,1856,,,,
Spain,Daily ICU occupancy,2021-W31,1867,,,,
Spain,Daily ICU occupancy,2021-W31,1904,,,,
Spain,Daily ICU occupancy,2021-W31,1925,,,,
Spain,Daily ICU occupancy,2021-W31,1928,,,,
Spain,Daily ICU occupancy,2021-W32,2031,,,,
Spain,Daily ICU occupancy,2021-W32,1987,,,,
Spain,Daily ICU occupancy,2021-W32,1947,,,,
Spain,Daily ICU occupancy,2021-W32,1921,,,,
Spain,Daily ICU occupancy,2021-W32,1922,,,,
Spain,Daily ICU occupancy,2021-W33,1931,,,,
Spain,Daily ICU occupancy,2021-W33,1907,,,,
Spain,Daily ICU occupancy,2021-W33,1861,,,,
Spain,Daily ICU occupancy,2021-W33,1847,,,,
Spain,Daily ICU occupancy,2021-W33,1818,,,,
Spain,Daily ICU occupancy,2021-W34,1839,,,,
Spain,Daily ICU occupancy,2021-W34,1769,,,,
Spain,Daily ICU occupancy,2021-W34,1760,,,,
Spain,Daily ICU occupancy,2021-W34,1701,,,,
Spain,Daily ICU occupancy,2021-W34,1685,,,,
Spain,Daily ICU occupancy,2021-W35,1652,,,,
Spain,Daily ICU occupancy,2021-W35,1571,,,,
Spain,Daily ICU occupancy,2021-W35,1518,,,,
Spain,Daily ICU occupancy,2021-W35,1491,,,,
Spain,Daily ICU occupancy,2021-W35,1460,,,,
Spain,Daily ICU occupancy,2021-W36,1382,,,,
Spain,Daily ICU occupancy,2021-W36,1349,,,,
Spain,Daily ICU occupancy,2021-W36,1313,,,,
Spain,Daily ICU occupancy,2021-W36,1258,,,,
Spain,Daily ICU occupancy,2021-W36,1227,,,,
Spain,Daily ICU occupancy,2021-W37,1172,,,,
Spain,Daily ICU occupancy,2021-W37,1136,,,,
Spain,Daily ICU occupancy,2021-W37,1097,,,,
Spain,Daily ICU occupancy,2021-W37,1058,,,,
Spain,Daily ICU occupancy,2021-W37,1028,,,,
Spain,Daily ICU occupancy,2021-W38,979,,,,
Spain,Daily ICU occupancy,2021-W38,931,,,,
Spain,Daily ICU occupancy,2021-W38,894,,,,
Spain,Daily ICU occupancy,2021-W38,867,,,,
Spain,Daily ICU occupancy,2021-W38,837,,,,
Spain,Daily ICU occupancy,2021-W39,805,,,,
Spain,Daily ICU occupancy,2021-W39,771,,,,
Spain,Daily ICU occupancy,2021-W39,731,,,,
Spain,Daily ICU occupancy,2021-W39,703,,,,
Spain,Daily ICU occupancy,2021-W39,675,,,,
Spain,Daily ICU occupancy,2021-W40,637,,,,
Spain,Daily ICU occupancy,2021-W40,604,,,,
Spain,Daily ICU occupancy,2021-W40,611,,,,
Spain,Daily ICU occupancy,2021-W40,551,,,,
Spain,Daily ICU occupancy,2021-W40,550,,,,
Spain,Daily ICU occupancy,2021-W41,507,,,,
Spain,Daily ICU occupancy,2021-W41,486,,,,
Spain,Daily ICU occupancy,2021-W41,454,,,,
Spain,Daily ICU occupancy,2021-W41,443,,,,
Spain,Daily ICU occupancy,2021-W42,444,,,,
Spain,Daily ICU occupancy,2021-W42,433,,,,
Spain,Daily ICU occupancy,2021-W42,447,,,,
Spain,Daily ICU occupancy,2021-W42,434,,,,
Spain,Daily ICU occupancy,2021-W42,435,,,,
Spain,Daily ICU occupancy,2021-W43,437,,,,
Spain,Daily ICU occupancy,2021-W43,434,,,,
Spain,Daily ICU occupancy,2021-W43,421,,,,
Spain,Daily ICU occupancy,2021-W43,413,,,,
Spain,Daily ICU occupancy,2021-W43,411,,,,
Spain,Daily ICU occupancy,2021-W44,405,,,,
Spain,Daily ICU occupancy,2021-W44,411,,,,
Spain,Daily ICU occupancy,2021-W44,400,,,,
Spain,Daily ICU occupancy,2021-W44,386,,,,
Spain,Daily ICU occupancy,2021-W45,400,,,,
Spain,Daily ICU occupancy,2021-W45,403,,,,
Spain,Daily ICU occupancy,2021-W45,395,,,,
Spain,Daily ICU occupancy,2021-W45,394,,,,
Spain,Daily ICU occupancy,2021-W46,427,,,,
Spain,Daily ICU occupancy,2021-W46,427,,,,
Spain,Daily ICU occupancy,2021-W46,447,,,,
Spain,Daily ICU occupancy,2021-W46,457,,,,
Spain,Daily ICU occupancy,2021-W46,458,,,,
Spain,Daily ICU occupancy,2021-W47,522,,,,
Spain,Daily ICU occupancy,2021-W47,547,,,,
Spain,Daily ICU occupancy,2021-W47,562,,,,
Spain,Daily ICU occupancy,2021-W47,571,,,,
Spain,Daily ICU occupancy,2021-W47,597,,,,
Spain,Daily ICU occupancy,2021-W48,673,,,,
Spain,Daily ICU occupancy,2021-W48,713,,,,
Spain,Daily ICU occupancy,2021-W48,741,,,,
Spain,Daily ICU occupancy,2021-W48,772,,,,
Spain,Daily ICU occupancy,2021-W48,814,,,,
Spain,Daily ICU occupancy,2021-W49,948,,,,
Spain,Daily ICU occupancy,2021-W49,1041,,,,
Spain,Daily ICU occupancy,2021-W49,1056,,,,
Spain,Daily ICU occupancy,2021-W50,1166,,,,
Spain,Daily ICU occupancy,2021-W50,1215,,,,
Spain,Daily ICU occupancy,2021-W50,1245,,,,
Spain,Daily ICU occupancy,2021-W50,1292,,,,
Spain,Daily ICU occupancy,2021-W50,1306,,,,
Spain,Daily ICU occupancy,2021-W51,1442,,,,
Spain,Daily ICU occupancy,2021-W51,1472,,,,
Spain,Daily ICU occupancy,2021-W51,1466,,,,
Spain,Daily ICU occupancy,2021-W51,1515,,,,
Spain,Daily ICU occupancy,2021-W52,1715,,,,
Spain,Daily ICU occupancy,2021-W52,1736,,,,
Spain,Daily ICU occupancy,2021-W52,1773,,,,
Spain,Daily ICU occupancy,2021-W52,1803,,,,
Spain,Daily ICU occupancy,2022-W01,1974,,,,
Spain,Daily ICU occupancy,2022-W01,1983,,,,
Spain,Daily ICU occupancy,2022-W01,2005,,,,
Spain,Daily ICU occupancy,2022-W01,2056,,,,
Spain,Daily ICU occupancy,2022-W02,2200,,,,
Spain,Daily ICU occupancy,2022-W02,2200,,,,
Spain,Daily ICU occupancy,2022-W02,2228,,,,
Spain,Daily ICU occupancy,2022-W02,2227,,,,
Spain,Daily ICU occupancy,2022-W02,2224,,,,
Spain,Daily ICU occupancy,2022-W03,2251,,,,
Spain,Daily ICU occupancy,2022-W03,2243,,,,
Spain,Daily ICU occupancy,2022-W03,2230,,,,
Spain,Daily ICU occupancy,2022-W03,2204,,,,
Spain,Daily ICU occupancy,2022-W03,2202,,,,
Spain,Daily ICU occupancy,2022-W04,2261,,,,
Spain,Daily ICU occupancy,2022-W04,2204,,,,
Spain,Daily ICU occupancy,2022-W04,2152,,,,
Spain,Daily ICU occupancy,2022-W04,2099,,,,
Spain,Daily ICU occupancy,2022-W04,2060,,,,
Spain,Daily ICU occupancy,2022-W05,2107,,,,
Spain,Daily ICU occupancy,2022-W05,2054,,,,
Spain,Daily ICU occupancy,2022-W05,2010,,,,
Spain,Daily ICU occupancy,2022-W05,1947,,,,
Spain,Daily ICU occupancy,2022-W05,1880,,,,
Spain,Daily ICU occupancy,2022-W06,1838,,,,
Spain,Daily ICU occupancy,2022-W06,1768,,,,
Spain,Daily ICU occupancy,2022-W06,1700,,,,
Spain,Daily ICU occupancy,2022-W06,1633,,,,
Spain,Daily ICU occupancy,2022-W06,1588,,,,
Spain,Daily ICU occupancy,2022-W07,1525,,,,
Spain,Daily ICU occupancy,2022-W07,1459,,,,
Spain,Daily ICU occupancy,2022-W07,1372,,,,
Spain,Daily ICU occupancy,2022-W07,1351,,,,
Spain,Daily ICU occupancy,2022-W07,1284,,,,
Spain,Daily ICU occupancy,2022-W08,1224,,,,
Spain,Daily ICU occupancy,2022-W08,1185,,,,
Spain,Daily ICU occupancy,2022-W08,1162,,,,
Spain,Daily ICU occupancy,2022-W08,1112,,,,
Spain,Daily ICU occupancy,2022-W08,1053,,,,
Spain,Daily ICU occupancy,2022-W09,962,,,,
Spain,Daily ICU occupancy,2022-W09,902,,,,
Spain,Daily ICU occupancy,2022-W09,890,,,,
Spain,Daily ICU occupancy,2022-W09,851,,,,
Spain,Daily ICU occupancy,2022-W10,810,,,,
Spain,Daily ICU occupancy,2022-W10,773,,,,
Spain,Daily ICU occupancy,2022-W10,743,,,,
Spain,Daily ICU occupancy,2022-W10,725,,,,
Spain,Daily ICU occupancy,2022-W10,689,,,,
Spain,Daily ICU occupancy,2022-W11,682,,,,
Spain,Daily ICU occupancy,2022-W11,597,,,,
Spain,Daily ICU occupancy,2022-W12,552,,,,
Spain,Daily ICU occupancy,2022-W12,510,,,,
Spain,Daily ICU occupancy,2022-W13,492,,,,
Spain,Daily ICU occupancy,2022-W13,420,,,,
Spain,Daily ICU occupancy,2022-W14,400,,,,
Spain,Daily ICU occupancy,2022-W14,371,,,,
Spain,Daily ICU occupancy,2022-W15,368,,,,
Spain,Daily ICU occupancy,2022-W16,345,,,,
Spain,Daily ICU occupancy,2022-W16,339,,,,
Spain,Daily ICU occupancy,2022-W17,364,,,,
Spain,Daily ICU occupancy,2022-W17,329,,,,
Spain,Daily ICU occupancy,2022-W18,360,,,,
Spain,Daily ICU occupancy,2022-W18,362,,,,
Spain,Daily ICU occupancy,2022-W19,356,,,,
Spain,Daily ICU occupancy,2022-W19,366,,,,
Spain,Daily ICU occupancy,2022-W20,363,,,,
Spain,Daily ICU occupancy,2022-W20,364,,,,
Spain,Daily ICU occupancy,2022-W21,363,,,,
Spain,Daily ICU occupancy,2022-W21,379,,,,
Spain,Weekly new hospital admissions per 100k,2020-W03,0.00210976272658984,,,,
